customer_id,firstname,lastname,record_number,days_since_opened,days_since_confirmed,primary_term,final_term,days_till_primary_close,days_till_final_close,loans_credit_limit,loans_next_payment_summary,loans_outstanding_balance,loans_max_overdue_amount,loans_credit_cost_rate,loans_within_5_days,loans_within_5_to_30_days,loans_within_30_to_60_days,loans_within_60_to_90_days,loans_over_90_days,is_zero_loans_within_5_days,is_zero_loans_within_5_to_30_days,is_zero_loans_within_30_to_60_days,is_zero_loans_within_60_to_90_days,is_zero_loans_over_90_days,utilization,over_limit_count,max_over_limit_count,is_zero_utilization,is_zero_over_limit_count,is_zero_max_over_limit_count,encoded_payment_0,encoded_payment_1,encoded_payment_2,encoded_payment_3,encoded_payment_4,encoded_payment_5,encoded_payment_6,encoded_payment_7,encoded_payment_8,encoded_payment_9,encoded_payment_10,encoded_payment_11,encoded_payment_12,encoded_payment_13,encoded_payment_14,encoded_payment_15,encoded_payment_16,encoded_payment_17,encoded_payment_18,encoded_payment_19,encoded_payment_20,encoded_payment_21,encoded_payment_22,encoded_payment_23,encoded_payment_24,encoded_loans_account_holder_type,encoded_loans_credit_status,encoded_loans_credit_type,encoded_loans_account_currency,primary_close_flag,final_close_flag
b5eabfac-a342-4a27-a3b4-3409600b64b1,Aradhya,Ravi,1,8,3,13,0,4,9,18,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,,3.0,4.0,1,3,4,1,0,0
7e03ff1c-3f6c-4312-81cd-eeea37e56dc2,Tiya,Ravel,13,1,3,4,8,1,11,14,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,9,5,4,No,No,No,0.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,2,3,1,1,1
ea751d2f-8f2b-431b-a48e-8016e8b2776b,Prerak,Mahal,1,8,13,9,12,9,1,6,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,3.0,3.0,4.0,1,3,4,1,0,0
057609f3-a25d-4b50-9243-235021e9cfe0,Indranil,Magar,1,4,6,2,3,11,10,8,4,3,2,13,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
8863dcc8-113a-4cf6-8d4f-d7f5148dd5d9,Hridaan,Dugal,4,13,5,2,14,3,10,7,2,3,2,2,6,16,5,4,8,No,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
1908c9c5-c4ef-4e40-90ef-a0a3d83ab245,Misha,Barman,30,19,5,4,3,7,15,19,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,5,1,0,0
03679c2f-b21e-46f4-b7e3-0fc691c663ee,Nitya,Maharaj,1,13,11,17,14,16,7,4,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,9,5,4,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3,3,1,0,0
ec6b516c-35f1-433b-9ad7-346009673fb5,Adira,Sahota,9,15,17,1,14,6,13,11,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
54b33cc8-9d8b-4599-b4e3-ae4d969d58ef,Hansh,Biswas,26,12,16,4,8,1,11,1,5,2,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,9,2,17,No,Yes,Yes,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,,,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,2,5,1,1,1
db40cd07-2842-4e39-bf78-da7521255215,Saira,Bakshi,17,12,16,4,8,1,11,7,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,2,3,1,1,1
1972e826-32f5-436c-8999-85c7c9d78a59,Devansh,Biswas,8,18,17,6,8,0,11,13,2,3,2,1,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,2,3,1,0,1
015ea36f-b4e2-4720-ac97-b970f47cf9ab,Sara,Viswanathan,12,11,17,14,5,14,0,13,2,3,2,3,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,3,1,0,0
f0e69e25-7c10-4848-8fcf-f31b8eabc6ed,Darshit,Trivedi,2,14,17,7,2,9,13,6,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
800a6a68-926b-42bf-b54a-60956676ad8f,Shaan,Sengupta,2,10,12,8,11,6,13,15,5,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
a020680b-31c6-4465-95a9-55e5a9be944f,Drishya,Chahal,17,18,12,2,14,16,12,12,2,3,2,13,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,1,3,4,1,0,0
e3df50d7-8164-4301-8d41-ef0fa7b2bf65,Taran,Manne,12,4,5,11,13,12,11,9,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
3277b2c9-47a2-4e25-9f12-97dc7723fb9e,Faiyaz,Sehgal,5,14,9,6,1,0,4,14,2,3,2,5,6,13,5,4,8,Yes,No,No,No,No,9,5,4,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2,3,1,0,0
46f3d01b-0d87-4a4f-b2df-2f838422f620,Misha,Loyal,7,0,4,11,2,16,3,0,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
80bbbf3e-2e69-4ff9-a7da-41df7eee56ff,Baiju,Sunder,11,18,0,10,8,12,11,14,2,2,1,3,6,16,5,4,8,No,Yes,Yes,Yes,Yes,12,2,17,No,Yes,No,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2,1,1,0,1
f6981952-eabc-43f8-8bc8-d06b372d6233,Lakshit,Jaggi,15,3,0,1,16,12,11,11,4,2,2,1,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,13,2,17,No,Yes,Yes,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2,4,1,0,0
6269ba4b-a8e2-4a49-a3f1-eb68d0444d68,Divyansh,Mann,5,0,9,13,0,13,3,10,4,3,1,1,6,16,5,4,8,Yes,No,Yes,Yes,Yes,16,2,3,Yes,Yes,No,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
3cf1cc0f-80eb-4c38-9915-fc55272699e4,Vihaan,Bhardwaj,3,16,3,8,5,4,9,18,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
6afc4d48-bfbc-435e-9219-bb6e56430f77,Miraya,Doctor,5,8,14,0,7,3,5,10,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,3,1,0,0
910b611a-c30a-4846-acd3-7b73b1185ecc,Siya,Rajagopalan,2,15,4,17,14,6,13,0,2,3,2,2,6,16,5,4,8,Yes,No,No,No,No,16,2,17,Yes,Yes,Yes,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3,4,1,0,0
8a2e840e-b57f-46c5-8ff7-4a55609658db,Nishith,Krishnan,12,1,13,3,3,15,6,11,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,3,1,0,0
870fef2e-6228-4926-b305-dd5ee5f6c911,Aniruddh,Dugar,10,13,6,7,6,13,5,12,3,3,1,4,6,16,5,4,8,Yes,No,Yes,Yes,Yes,16,2,11,Yes,Yes,No,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,,1,3,4,1,0,0
c13a8fd6-7450-4343-b531-745301e208f3,Priyansh,Kara,1,18,9,2,10,16,12,9,3,3,1,3,6,13,5,4,8,Yes,No,Yes,Yes,Yes,16,2,17,Yes,Yes,No,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
a273cb21-2594-4e34-bc01-aa4150d4f077,Mamooty,Gera,2,8,3,8,11,4,9,5,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
a5c1b364-0ffa-429c-b043-7052b23389c9,Anika,Kohli,20,9,6,16,15,1,11,19,6,3,2,8,6,16,5,4,8,Yes,No,Yes,Yes,Yes,12,2,17,No,Yes,Yes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,,4.0,1,2,4,1,0,0
5ab932f9-1bd8-4896-8098-244129ecc368,Aarush,Sabharwal,7,10,13,11,1,5,8,17,2,3,2,4,6,16,5,4,8,Yes,No,No,No,No,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,1,4,3,1,0,0
2cad2465-a2c5-4749-9d69-cad531790618,Zara,Sridhar,1,8,9,4,1,1,10,7,0,3,3,1,6,16,5,4,8,Yes,No,Yes,Yes,Yes,16,2,17,Yes,Yes,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1,3,3,1,1,0
cebbe1da-db1d-4b9d-8cb9-c46fbc87aa77,Drishya,Tripathi,8,10,4,17,14,13,5,7,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
033e583c-d44e-4a15-9793-187c4d782ed2,Hridaan,Dewan,5,6,9,2,2,5,5,3,6,3,3,2,6,16,5,4,8,Yes,No,Yes,Yes,Yes,16,2,17,Yes,Yes,No,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
1f7c1677-3678-4a40-80fc-7a25dc3c6f05,Bhamini,Rajagopalan,3,8,7,1,16,9,1,8,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,1,3,4,1,0,0
0ff995f2-2104-4b77-ac84-2675c77f6c81,Khushi,Cherian,16,19,16,9,12,12,11,1,2,4,2,13,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,7,2,17,No,Yes,Yes,0.0,,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,2,4,1,0,0
07b42dc8-61cf-41c4-a386-c57d2797253e,Inaaya ,Basak,5,18,0,11,13,12,11,8,2,3,2,7,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2,3,1,0,0
4c78039c-da38-4c86-b01a-4d045541ff44,Saksham,Mammen,3,6,8,14,15,7,10,0,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
9b1a9560-f5e8-4b88-bb65-1baa87eb5235,Kismat,Chokshi,2,8,14,0,7,3,5,2,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3,0,1,0,0
9bd99dd0-f8de-4330-b948-cc19addc1dd5,Purab,Sethi,2,13,14,8,11,13,5,18,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
39e75528-7b84-454f-b594-ccbddcae0b78,Veer,Sant,11,13,17,8,11,13,3,13,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,,3.0,4.0,1,3,4,1,0,0
d7c4ee71-1a22-4365-90b2-342b7323a8ef,Ranbir,Shroff,12,19,16,14,8,10,11,0,4,5,2,13,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,10,2,17,No,Yes,Yes,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,2,4,1,0,1
4e676032-a998-4433-8dfe-3883af11c0ca,Shlok,Gara,19,3,3,16,12,15,14,10,2,3,2,1,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
0a9919a4-9f3e-4f07-854e-bb54cc5ecc04,Mehul,Ghose,15,3,12,15,8,15,11,1,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,3,1,0,1
f95652a6-3dc6-4fe5-96bc-2f1d28bb7948,Amani,Banik,4,4,8,7,6,5,7,12,2,3,2,5,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,4.0,1,3,4,1,0,0
b1cbc7a7-2ec8-46f2-aac9-d35149ab4cf8,Amira,Saraf,6,13,14,14,7,2,15,14,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,9,5,4,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,3.0,3.0,4.0,1,3,3,1,0,0
69ebfca6-bae4-4212-9c04-316fcf2875a2,Tushar,Sodhi,4,13,9,2,3,5,3,11,3,3,2,1,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
57d925ed-32f5-4199-aee9-e152c62b2355,Prisha,Kohli,3,0,6,4,7,1,14,10,4,3,2,3,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,3,1,1,0
5c5211e6-d0f5-4fcd-b7dc-1a3a0a602001,Ryan,Wali,15,5,3,9,0,16,12,13,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
db7f6ea9-70bd-4f5a-9a25-556a61fec77a,Heer,Trivedi,11,18,13,8,11,3,10,19,2,3,2,9,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
e96f02f0-1425-4a44-ac07-b1181070f011,Inaaya ,Manne,1,16,17,8,11,4,9,13,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
73c6f32b-ea81-4d95-951e-7d32ad5a7817,Hiran,Chowdhury,7,1,6,4,8,1,11,19,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,8,2,17,No,Yes,Yes,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,2,3,1,1,1
14a8c893-5d9f-4ad7-8269-e0e75ec53647,Yashvi,Golla,20,18,9,4,14,1,0,19,2,3,2,9,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1,3,4,1,1,0
0a382727-65ca-4439-8420-90e738f17e19,Nishith,Kalita,3,16,6,9,0,4,9,10,4,3,1,0,6,16,5,4,8,Yes,No,Yes,Yes,Yes,16,2,3,Yes,Yes,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
c6e3545a-d2b8-492d-9d6a-d707cc30a0d3,Jiya,Saran,5,13,8,17,14,16,10,7,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
cdc772a4-7688-4a79-af2b-2ba12450cc32,Arnav,Ghosh,17,9,0,7,1,7,4,14,2,3,2,5,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,9,5,4,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,3,1,0,0
eb605e42-7742-479a-b83c-640472b1fbb4,Mahika,Master,4,8,7,9,0,4,9,3,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
a120dc5a-7923-46bc-8188-a0ce84eb0dd7,Bhavin,Rao,5,8,0,9,12,4,1,18,2,3,2,2,6,16,5,4,8,Yes,No,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
b6557053-91f5-4153-87ca-55bc763e9484,Ishaan,Sarkar,5,14,6,7,6,6,13,13,1,3,3,7,6,16,5,4,8,Yes,No,Yes,Yes,Yes,16,2,11,Yes,Yes,No,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
8beb9346-749e-4a04-861e-39f51918f967,Arnav,Choudhury,5,15,8,0,7,5,7,15,2,3,2,4,6,16,5,4,8,Yes,No,No,No,Yes,16,2,17,Yes,Yes,Yes,0.0,3.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3,4,1,0,0
eed36e10-521f-479f-bb71-43a3bcf54ef8,Ela,Ganesan,15,9,9,15,12,1,11,8,0,4,2,11,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,12,2,17,No,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,2,4,1,0,0
34110326-e64a-45cb-98d4-42cda5cba973,Zoya,Sha,11,3,12,0,7,10,8,9,2,3,2,5,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
